target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,RO,2024-10-20,1,quantile,0.01,0.0,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.01,0.0,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.01,0.0,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.01,0.0,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.025,0.0,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.025,0.0,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.025,0.0,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.025,0.0,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.05,0.0,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.05,0.0,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.05,0.0,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.05,0.0,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.1,0.0,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.1,0.042379112580942055,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.1,0.07122208322812255,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.1,0.043078848579259324,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.15,0.15367974975397666,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.15,0.1643426398052015,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.15,0.2248042777191936,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.15,0.18195283470283724,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.2,0.28112257334234253,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.2,0.2732586428350019,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.2,0.33222143654075875,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.2,0.3286276781975956,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.25,0.38013918463507623,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.25,0.4087722241392163,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.25,0.45879447999770484,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.25,0.4422883552530815,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.3,0.49327243396441484,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.3,0.5169517042494334,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.3,0.6344420090358244,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.3,0.5737030796567497,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.35,0.6077281181568708,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.35,0.6294731740657197,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.35,0.7791303197535357,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.35,0.7018922472509113,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.4,0.7083270301221407,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.4,0.7706618960704947,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.4,0.893814874188713,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.4,0.8413322027377101,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.45,0.8555378791608602,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.45,0.906929323230333,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.45,1.01044476757997,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.45,0.9627094747399693,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.5,0.9633326882089311,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.5,1.0028751663897988,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.5,1.1555912861060889,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.5,1.1104453344588847,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.55,1.087021753481892,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.55,1.1498769907911683,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.55,1.2980899040900014,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.55,1.2779832987620248,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.6,1.2393027723658814,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.6,1.3013079771841645,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.6,1.458234822850426,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.6,1.4534267160516647,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.65,1.3902712761175329,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.65,1.4584543528524774,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.65,1.648290034661786,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.65,1.6358756247624064,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.7,1.5859477571227159,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.7,1.6562027161102117,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.7,1.8376588117102841,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.7,1.8264349126324348,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.75,1.811199431651736,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.75,1.8103456554578383,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.75,2.119173617391209,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.75,2.0445389388341306,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.8,2.0441898109368086,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.8,2.1215642662250898,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.8,2.3816795166221554,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.8,2.3501904310595254,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.85,2.336069008233915,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.85,2.5639246144799204,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.85,2.8148744229275757,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.85,2.647666778066558,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.9,2.6803798601815862,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.9,3.0508192713786633,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.9,3.1715257814233837,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.9,3.0821729375699007,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.95,3.6259996891121316,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.95,4.044377465955661,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.95,3.783477729761019,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.95,4.0330926775073355,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.975,4.491174050697931,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.975,4.970953341315933,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.975,4.743809495871063,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.975,5.267450399716581,2024-10-23
ILI incidence,RO,2024-10-20,1,quantile,0.99,5.710345832508167,2024-10-23
ILI incidence,RO,2024-10-27,2,quantile,0.99,6.742569247472367,2024-10-23
ILI incidence,RO,2024-11-03,3,quantile,0.99,6.0768296538073026,2024-10-23
ILI incidence,RO,2024-11-10,4,quantile,0.99,6.228510738098767,2024-10-23
ILI incidence,RO,2024-10-20,1,median,,0.9633326882089311,2024-10-23
ILI incidence,RO,2024-10-27,2,median,,1.0028751663897988,2024-10-23
ILI incidence,RO,2024-11-03,3,median,,1.1555912861060889,2024-10-23
ILI incidence,RO,2024-11-10,4,median,,1.1104453344588847,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.01,0.0,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.01,0.0,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.01,0.0,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.01,0.0,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.025,0.0,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.025,0.0,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.025,0.0,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.025,0.0,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.05,0.0,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.05,0.0,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.05,0.0,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.05,0.0,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.1,0.0,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.1,0.0,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.1,0.0,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.1,0.04554181688520559,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.15,0.0,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.15,0.016932386403513976,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.15,0.12917714691802423,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.15,0.3073777164558898,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.2,0.1379404912182358,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.2,0.1864444152028108,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.2,0.39072376298708306,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.2,0.5507245722622712,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.25,0.30184731665319403,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.25,0.3943131518853388,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.25,0.5727130463213704,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.25,0.7621993429272098,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.3,0.5187182267581651,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.3,0.5906080311993047,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.3,0.7775626841318258,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.3,1.0433635215501873,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.35,0.7891384089576835,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.35,0.7879817841995486,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.35,1.0130995263441862,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.35,1.309729477509313,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.4,1.023449717699091,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.4,0.9653864840329934,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.4,1.1878698546594824,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.4,1.5364125893074583,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.45,1.253736159533876,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.45,1.2158231415371898,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.45,1.410089598392614,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.45,1.8623951502828064,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.5,1.4869047718207984,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.5,1.4624765533669264,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.5,1.6784377080082997,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.5,2.1364668379740324,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.55,1.7823923789671978,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.55,1.7778421764231804,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.55,2.063898942355289,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.55,2.483896584648038,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.6,2.1819079091475233,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.6,2.071265288101643,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.6,2.4418791623198617,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.6,2.883038891988554,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.65,2.59901669559367,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.65,2.405511211640993,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.65,2.8996089584677343,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.65,3.4423605037882754,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.7,3.10422929083106,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.7,2.8923003906564504,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.7,3.4632351492344933,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.7,4.047734075046857,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.75,3.795081690305177,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.75,3.3524140717540565,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.75,4.038630687538634,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.75,4.812969573781079,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.8,4.604503457177328,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.8,4.0119029362484975,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.8,4.721162779725216,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.8,5.648437089135214,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.85,5.479989011353048,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.85,5.0010915805771825,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.85,5.786652284076942,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.85,6.570199639207045,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.9,6.7741532753106055,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.9,6.645226618626977,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.9,7.613063596819953,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.9,8.977335753303867,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.95,9.13834735006688,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.95,9.061340125360223,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.95,11.12272108969492,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.95,13.25078182594098,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.975,11.689898826681947,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.975,11.966462573156,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.975,14.851322053675649,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.975,16.97089135706189,2024-10-23
ILI incidence,SI,2024-10-20,1,quantile,0.99,15.657627162591043,2024-10-23
ILI incidence,SI,2024-10-27,2,quantile,0.99,15.322576314241916,2024-10-23
ILI incidence,SI,2024-11-03,3,quantile,0.99,20.192686062228624,2024-10-23
ILI incidence,SI,2024-11-10,4,quantile,0.99,23.758376275073562,2024-10-23
ILI incidence,SI,2024-10-20,1,median,,1.4869047718207984,2024-10-23
ILI incidence,SI,2024-10-27,2,median,,1.4624765533669264,2024-10-23
ILI incidence,SI,2024-11-03,3,median,,1.6784377080082997,2024-10-23
ILI incidence,SI,2024-11-10,4,median,,2.1364668379740324,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.01,778.5867083925386,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.01,772.6362957021685,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.01,707.0965046961785,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.01,712.1635160752717,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.025,856.8973780277734,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.025,851.7336557331362,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.025,796.4874441355887,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.025,759.95910481434,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.05,921.3676404703298,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.05,920.8469128810272,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.05,852.5176555024759,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.05,819.4380435680202,2024-10-23
ARI incidence,BE,2024-10-20,1,quantile,0.1,1003.2738373679022,2024-10-23
ARI incidence,BE,2024-10-27,2,quantile,0.1,982.3424423207282,2024-10-23
ARI incidence,BE,2024-11-03,3,quantile,0.1,930.7973723315437,2024-10-23
ARI incidence,BE,2024-11-10,4,quantile,0.1,882.6403013547803,2024-10-23
